"X.1","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
150328,7159,"Trump Is Fraud: The Con Job @alternet https://t.co/EAIBJK1wIB   #NewJersey #NewMexico #NewYork #NorthCarolina #NorthDakota #Ohio #Oklahoma",FALSE,0,NA,"2016-02-05 20:37:28",FALSE,NA,695707835603226624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notTheRealBob2",0,FALSE,FALSE,NA,NA
241448,41448,"Stephen Colbert has a theory for why Ted Cruz looks so damn creepy: He's a ""half-melted G.I. Joe."" https://t.co/b4uV7Ku0FW",FALSE,10,NA,"2016-01-26 13:37:24",FALSE,NA,691978246280368128,NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","ComplexPop",5,FALSE,FALSE,NA,NA
48741,2321,"RT @WSJPolitics: New: Cruz overtakes Trump in latest WSJ/NBC News poll: 
Cruz 28%
Trump 26%
Rubio 17%
Kasich 11%
Carson 10%
Bush 4%
https:/…",FALSE,0,NA,"2016-02-17 22:21:19",FALSE,NA,700082625851977728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamesMarini",394,TRUE,FALSE,NA,NA
210553,10553,"RT @SoDamnTrue: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/ePqoTfDXny",FALSE,0,NA,"2016-01-26 17:42:19",FALSE,NA,692039878067015680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emily_reneaaa",10814,TRUE,FALSE,NA,NA
182979,8714,"Ted Cruz soars to victory over Donald Trump in Iowa https://t.co/IZJ8ygjt44",FALSE,0,NA,"2016-02-02 09:55:33",FALSE,NA,694459127683112960,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Iam_Lucrative",0,FALSE,FALSE,NA,NA
206295,9824,"@realDonaldTrump Leading in CNN polls at 31% Trump2016!

https://t.co/VOwPgHzrj7",FALSE,0,"realDonaldTrump","2016-02-08 22:56:52",FALSE,NA,696830081344397312,25073877,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2016RaceNews",0,FALSE,FALSE,NA,NA
42195,2010,"Why does Donald Trump tweet so much?",FALSE,0,NA,"2016-02-02 21:36:13",FALSE,NA,694635459276840960,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","meganlynnejoyce",0,FALSE,FALSE,NA,NA
48061,2289,"The typical Donald Trump supporter. https://t.co/BtsQwSJIGR",FALSE,0,NA,"2016-02-09 00:07:34",FALSE,NA,696847874680844288,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ducktoadecoy",0,FALSE,FALSE,NA,NA
245948,45948,"Donald Trump’s dangerous politics of pride https://t.co/YyUeub3ffl",FALSE,1,NA,"2016-01-26 12:33:08",FALSE,NA,691962069344784384,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dm0720",0,FALSE,FALSE,NA,NA
90536,4312,"RT @Gawker: The Donald Trump campaign was just accused of sex discrimination by a former campaigner. https://t.co/rUHAvp61kt https://t.co/l…",FALSE,0,NA,"2016-01-31 20:17:36",FALSE,NA,693890898921443328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobynGillespi15",15,TRUE,FALSE,NA,NA
161199,7677,"RT @twaimz: i'm actually the hottest mess you'll ever meet but i give really good hugs and i love talking about puppies and my hate for don…",FALSE,0,NA,"2016-01-31 19:53:03",FALSE,NA,693884719914594304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ima__kitty",6260,TRUE,FALSE,NA,NA
169502,8072,"#This Is Perhaps The Most Disturbing Part Of Donald Trump's Campaign - https://t.co/JvWgy2DPnr",FALSE,0,NA,"2016-02-05 20:28:10",FALSE,NA,695705494921596928,NA,"<a href=""https://www.soccer.com"" rel=""nofollow"">BerylBettsthor2</a>","BerylBettsthor2",0,FALSE,FALSE,NA,NA
82478,3928,"i.e Donald trump and frank Reynolds or Ben Carson and Mac lmao",FALSE,1,"alecsuriously","2016-02-04 21:13:00",FALSE,695354255637516288,695354389301563392,255827278,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alecsuriously",0,FALSE,FALSE,NA,NA
165289,7871,"""Lol! Great entertainment! Trump's NO presidential material, but he should take his comedy act on the road…"" — Sue https://t.co/aiwpLtYB0j",FALSE,0,NA,"2016-02-15 00:34:47",FALSE,NA,699029048123482112,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rambskin",0,FALSE,FALSE,NA,NA
213609,13609,".@realDonaldTrump @glennbeck Donald Trump is a TRUE American hero we need to lead U.S.A! You're the BEST PRESIDENT! https://t.co/7Ai9eM85ny",FALSE,1,"realDonaldTrump","2016-01-26 17:19:12",FALSE,691068215342952448,692034064316915712,25073877,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xXFlameriumXx",0,FALSE,FALSE,NA,NA
263151,63151,"Donald Trump Goes Rogue, via @nytimes. #sqwirmishes https://t.co/EnsbJMYSOl",FALSE,0,NA,"2016-01-26 05:44:24",FALSE,NA,691859210066399232,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","llull",0,FALSE,FALSE,NA,NA
182294,8681,"RT @Zedd: If Donald Trump becomes president, I'll move back to Germany.",FALSE,0,NA,"2016-02-10 22:47:17",FALSE,NA,697552444528553984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_angelmiguel_",4380,TRUE,FALSE,NA,NA
83733,3988,"RT @BuzzFeedUK: 37 things Donald Trump is probably doing right now
https://t.co/UOS0puU1NY https://t.co/NPe59iB2nk",FALSE,0,NA,"2016-02-02 21:25:18",FALSE,NA,694632711693021184,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tacos_tamales",64,TRUE,FALSE,NA,NA
67933,3235,"Who worse? Hilary Clinton or Donald Trump?",FALSE,0,NA,"2016-02-15 01:45:27",FALSE,NA,699046832618524672,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NotVeryRatchet",0,FALSE,FALSE,NA,NA
253394,53394,"I liked a @YouTube video https://t.co/fM4OMnUVwT 9 year old girl from Maine is Donald Trump's biggest fan!",FALSE,0,NA,"2016-01-26 09:16:54",FALSE,NA,691912686154686464,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Navy_seel",0,FALSE,FALSE,NA,NA
100431,4783,"Donald Trump wins election  https://t.co/DW5y3g0yj6",FALSE,0,NA,"2016-02-04 20:53:52",FALSE,NA,695349577797341184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justinblain17",0,FALSE,FALSE,NA,NA
150063,7146,"RT @BillKristol: This says it all.
""Donald Trump, Republican front-runner, wins applause from Code Pink."" https://t.co/m2GvcRWCSE",FALSE,0,NA,"2016-02-15 00:44:18",FALSE,NA,699031445596213248,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Antagoniste_net",213,TRUE,FALSE,NA,NA
22065,1051,"RT @MonicaCrowley: ""Donald Trump, Ted Cruz and the GOP revolt.""  My column today--&gt;  https://t.co/n4J085vIJs via @washtimes",FALSE,0,NA,"2016-02-12 00:54:51",FALSE,NA,697946937102827520,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Keeblerqueen",17,TRUE,FALSE,NA,NA
44091,2100,"RT @realDonaldTrump: Come join us at the Verizon Wireless Center- Manchester, New Hampshire on 2/8! Register now: https://t.co/xK5HYX226k h…",FALSE,0,NA,"2016-02-07 00:15:04",FALSE,NA,696124987028213760,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BMR36763169",487,TRUE,FALSE,NA,NA
193748,9227,"Colbert moderates Trump vs. Trump debate: Stephen Colbert moderated an all Donald Trump debate on CBS' ""The La... https://t.co/mard59eXbY",FALSE,0,NA,"2016-01-29 21:07:27",FALSE,NA,693178664926597120,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","financialnewz",0,FALSE,FALSE,NA,NA
47140,2245,"RT @realDonaldTrump: Cruz caught cold in lie after denial of push polls like lies w/ @RealBenCarson. How can he preach Christian values? ht…",FALSE,0,NA,"2016-02-12 00:46:33",FALSE,NA,697944846930210816,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zeepman",749,TRUE,FALSE,NA,NA
55440,2640,"How's a Donald Trump presidency going to affect Canada? #politics https://t.co/4y0QZSiLU3",FALSE,0,NA,"2016-02-17 22:20:09",FALSE,NA,700082330744926208,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Bartosz",0,FALSE,FALSE,NA,NA
257354,57354,"RT @RonnieRadke: I'm like Donald trump, say what I'm think, offensive, say the dumbest shit, kinda racist, and some how am leading in the p…",FALSE,0,NA,"2016-01-26 07:25:12",FALSE,NA,691884579154706432,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rebeccalglor",222,TRUE,FALSE,NA,NA
274184,74184,"RT @MarkLopezJr: What a beautiful wedding, says a bridesmaid to a waiter
And, yes, but what a shame the poor grooms bride is a.. Donald tru…",FALSE,0,NA,"2016-01-26 03:57:16",FALSE,NA,691832248111333376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Andreskis",6,TRUE,FALSE,NA,NA
211149,11149,"Donald Trump, Bernie Sanders and premature panic - Chicago Tribune  https://t.co/RVgDdu0vN9",FALSE,0,NA,"2016-01-26 17:38:28",FALSE,NA,692038911686631424,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","GTASpanoClub",0,FALSE,FALSE,NA,NA
2985,143,"RT @wpjenna: Donald Trump's personal jet dramatically landed at the Dubuque airport and pulled up to the rally: https://t.co/ghgnvZetcv",FALSE,0,NA,"2016-01-30 20:15:41",FALSE,NA,693528025686736896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMadHessian",14,TRUE,FALSE,NA,NA
204603,9743,"@realDonaldTrump sure sounded like Obama was issuing a threat. ""Donald Trump will not be president"" despite the opinion of the people.",FALSE,0,"realDonaldTrump","2016-02-17 21:43:45",FALSE,NA,700073172029169664,25073877,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","SonnySondog7",0,FALSE,FALSE,NA,NA
171123,8149,"RT @JayS2629: First on CNN: New Cruz ad hits Trump's character, accuses him of 'sleaze' @CNNPolitics https://t.co/peq1sJLhRM",FALSE,0,NA,"2016-02-11 23:52:00",FALSE,NA,697931118016860160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pargrl68",4,TRUE,FALSE,NA,NA
26637,1269,"RT @brothersnarmsUS: Lost all respect for Cruz, Donald TRUMP is honest and real @realDonaldTrump  @DonaldJTrumpJr https://t.co/BUQiB1EQlC h…",FALSE,0,NA,"2016-02-05 21:54:28",FALSE,NA,695727212222230528,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TRUMPFORALL",160,TRUE,FALSE,NA,NA
257143,57143,"RT @AndreasChoice: Donald trump: I hate black
Me: https://t.co/x3Q3NlEUNA",FALSE,0,NA,"2016-01-26 07:30:12",FALSE,NA,691885833985613824,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_naagrani",1033,TRUE,FALSE,NA,NA
51954,2474,"RT @cnnbrk: Cruz and Trump lead in new national poll. https://t.co/wyfSHyc4VM. https://t.co/Vwmt8CAwsX",FALSE,0,NA,"2016-02-17 22:20:43",FALSE,NA,700082473171095552,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YaD38",56,TRUE,FALSE,NA,NA
184373,8780,"If Donald Trump wins then the whole world is fucked",FALSE,0,NA,"2016-02-10 22:46:27",FALSE,NA,697552237220990976,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoganOnMyMind",2,FALSE,FALSE,NA,NA
124055,5908,"I wish America had desirable culture but instead we have Donald Trump and Burger King",FALSE,11,NA,"2016-02-04 05:01:23",FALSE,NA,695109874208759808,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lschmiddy",3,FALSE,FALSE,NA,NA
32926,1568,"RT @hiitaylorblake: DONALD TRUMP JUST CAME INTO MY FUCKING JOB AND I CANNOT BELIEVE I GOT A PICTURE WITH HIM https://t.co/PY8Sk0sV1u",FALSE,0,NA,"2016-02-15 22:14:27",FALSE,NA,699356123434983424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ahmil_",1113,TRUE,FALSE,NA,NA
119596,5696,"RT @meanpIastic: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/kNhC1L11BE",FALSE,0,NA,"2016-01-26 18:21:01",FALSE,NA,692049617240739840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hannahutchison",4864,TRUE,FALSE,NA,NA
247065,47065,"As Donald Trump and Ted Cruz Soar, G.O.P. Leaders’ Exasperation Grows, via @nytimes https://t.co/I2S20oNlOS",FALSE,0,NA,"2016-01-26 12:14:08",FALSE,NA,691957289918427136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","britoalfonso",0,FALSE,FALSE,NA,NA
245666,45666,"#TeamYamita First Draft: Republican Says ‘Malleable’ Donald Trump Is More Electable Than a... https://t.co/6LojmQUIDB Unete A #TeamYamita",FALSE,0,NA,"2016-01-26 12:37:28",FALSE,NA,691963161386168320,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JCRM_19",0,FALSE,FALSE,NA,NA
160611,7649,"The Time Donald Trump Called Tucker Carlson https://t.co/y2U8qAwz5C",FALSE,0,NA,"2016-01-29 21:19:22",FALSE,NA,693181663958814720,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","_TargetLiberty",0,FALSE,FALSE,NA,NA
288536,88536,"RT @WSHHVID: BRUH YALL GOTTA SEE THIS VIDEO <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B2><U+0080> DONALD TRUMP KIDNAPPED !!  ( Song : @phoraone - Open Letter ) https://t.co/t3qdBQvZof",FALSE,0,NA,"2016-01-26 02:02:41",FALSE,NA,691803414066499584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marquezkay222",437,TRUE,FALSE,NA,NA
267871,67871,"RT @Red_Neckwork: Donald #Trump Means Business in Iowa: Night in Motel, and a Day in Church https://t.co/F9199EWecB

#MakeAmericaGreatAgain…",FALSE,0,NA,"2016-01-26 05:00:28",FALSE,NA,691848155789398016,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","platinumvivian",6,TRUE,FALSE,NA,NA
219035,19035,"RT @SoDamnTrue: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/ePqoTfDXny",FALSE,0,NA,"2016-01-26 16:34:54",FALSE,NA,692022915374669824,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamba902",10840,TRUE,FALSE,NA,NA
284239,84239,"RT @RichardWeaving: Ladies &amp; Gentlemen Welcome The Next
President Of The United Sates
     "" Donald J. Trump ""
#MakeAmericaGreatAgain https…",FALSE,0,NA,"2016-01-26 02:45:59",FALSE,NA,691814311858147328,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NeBonnie",95,TRUE,FALSE,NA,NA
40111,1911,"RT @ClassicPict: Donald Trump v Adolf Hitler https://t.co/TJBmi50MhX",FALSE,0,NA,"2016-02-07 21:51:23",FALSE,NA,696451212326080512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamzammm",68105,TRUE,FALSE,NA,NA
193942,9236,"#News: Poll: Trump Iowa loss indicator of future?: Donald Trump placed second in Iowa’s Repub... https://t.co/rMrpjQfwm6 via @TheNewsHype",FALSE,0,NA,"2016-02-02 20:49:59",FALSE,NA,694623823715414016,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","TheNewsHype",0,FALSE,FALSE,NA,NA
157650,7508,"RT @SomeDudeRJ: Me: I love pineapples 

Donald Trump: I love pineapples

Me: https://t.co/bLqi7C0SjU",FALSE,0,NA,"2016-02-02 21:02:59",FALSE,NA,694627094219849728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeyThe_Creator",9356,TRUE,FALSE,NA,NA
131166,6246,"RT @j_millerworks: These people probably wonder how Donald Trump leads the polls while spending minimum money on his campaign. https://t.co…",FALSE,0,NA,"2016-02-17 22:06:39",FALSE,NA,700078936185671680,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HexezWork",55,TRUE,FALSE,NA,NA
8314,396,"RT @rickwtyler: NEW Ted Cruz TV Ad: Currency | Donald Trump Wrong on Planned Parenthood https://t.co/6CDF3LFU4G",FALSE,0,NA,"2016-02-16 23:03:56",FALSE,NA,699730963165675520,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CandaceJones425",109,TRUE,FALSE,NA,NA
105336,5016,"Cruz overtakes Trump in latest Republican poll https://t.co/x3BJKkFczP via @WSJ",FALSE,0,NA,"2016-02-17 22:11:05",FALSE,NA,700080049723027456,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","littletxlady",0,FALSE,FALSE,NA,NA
92666,4413,"New Hampshire: Proof Trump's bravado is his best asset: WASHINGTON, D.C. (AP) — Donald Trump began his Republi... https://t.co/Dtto2PPth0",FALSE,0,NA,"2016-02-10 23:20:14",FALSE,NA,697560738261405696,NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","monteromo08",0,FALSE,FALSE,NA,NA
142347,6779,"Rejoice: Independent Socialist Bernie Sanders &amp; Fake Republican Donald Trump Have Incredible Showings in Iowa -… https://t.co/rMJcXY33sA",FALSE,0,NA,"2016-02-04 04:40:06",FALSE,NA,695104521224081408,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ProgressiveDay",0,FALSE,FALSE,NA,NA
212587,12587,"RT @SoDamnTrue: who would you rather have as the president
rt for conchobar
like for donald trump https://t.co/ePqoTfDXny",FALSE,0,NA,"2016-01-26 17:27:52",FALSE,NA,692036241718657024,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","arielmpeek",10814,TRUE,FALSE,NA,NA
194185,9247,"RT @totalfratmove: Donald Trump explaining his qualifications for the presidency by referencing his wealth and listing past achievements in…",FALSE,0,NA,"2016-02-15 21:23:39",FALSE,NA,699343338252599296,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","taylor2531",273,TRUE,FALSE,NA,NA
20671,985,"RT @niazartkid: THIS IS WORST THAN DONALD TRUMP SUPPORTERS I CANT BREATHE https://t.co/yo3u1BZnW5",FALSE,0,NA,"2016-02-02 11:24:33",FALSE,NA,694481526566748160,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dorkstorans",122,TRUE,FALSE,NA,NA
74901,3567,"Zedd Says He’ll Leave America If Donald Trump Becomes President https://t.co/CHWtIij3v0 https://t.co/pI7GYzytWg",FALSE,0,NA,"2016-02-10 23:26:37",FALSE,NA,697562344939851776,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","LinkUpDjsPromo",0,FALSE,FALSE,NA,NA
175136,8340,"RT @TheWeek: Presidential candidates from Bernie Sanders to Donald Trump mourn Antonin Scalia: https://t.co/WjKuChUZOT",FALSE,0,NA,"2016-02-13 23:21:11",FALSE,NA,698648141361516544,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jmachetta",4,TRUE,FALSE,NA,NA
105179,5009,"3/4 of #Trump’s campaign spending reimburses his own businesses or is covered by donors. Sales may recoup the rest. https://t.co/UcAF4fNWJA",FALSE,0,NA,"2016-02-06 23:37:36",FALSE,NA,696115557867720704,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alBaraqObama",0,FALSE,FALSE,NA,NA
132487,6309,"RT @NahBabyNah: Donald Trump set to come under attack over Vietnam deferments: In the staunchly pro-military state of South Ca... https://t…",FALSE,0,NA,"2016-02-13 23:44:30",FALSE,NA,698654008890761216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RantsOutloud",7,TRUE,FALSE,NA,NA
157600,7505,"RT @gatesheadkid: Author Brad Thor outs Donald Trump as 'strongman in waiting'
https://t.co/K9ksLNwuSW",FALSE,0,NA,"2016-02-11 23:57:54",FALSE,NA,697932604817846272,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WRogersM",2,TRUE,FALSE,NA,NA
119955,5713,"RT @RaqibMarvelous: In support of the weeaboo community, Donald Trump has my full support with building Weeb's Paradise. https://t.co/npQGl…",FALSE,0,NA,"2016-01-30 19:32:42",FALSE,NA,693517210153832448,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlanTaidai",12,TRUE,FALSE,NA,NA
135352,6446,"RT @Curt__Burt: Very sad to hear about Donald Trump. Nothing happened to him I'm just sad to hear about him",FALSE,0,NA,"2016-02-02 10:17:46",FALSE,NA,694464719130923008,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_watdafuq",4108,TRUE,FALSE,NA,NA
45856,2184,"RT @nytpolitics: Donald Trump tells NBC he would behave differently as president https://t.co/Dzc8gC5dDJ by @MaggieNYT https://t.co/HYMyt5a…",FALSE,0,NA,"2016-02-09 22:11:54",FALSE,NA,697181154701680640,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FieldRoamer",19,TRUE,FALSE,NA,NA
123535,5883,"RT @LindaSuhler: Donald Trump  just made a $100K donation to the shelter for homeless VETERANS in Manchester NH!
#VoteTrumpNH
#FITN https:/…",FALSE,0,NA,"2016-02-08 23:36:35",FALSE,NA,696840075288576000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ktd101551",168,TRUE,FALSE,NA,NA
288870,88870,"RT @TrumpStudents: Check out ""The Establishment"" - A new ad by Donald Trump. Retweet! https://t.co/jMevDFAp0i #TeamTrump #Trump2016 #Studen…",FALSE,0,NA,"2016-01-26 02:00:16",FALSE,NA,691802803937878016,NA,"<a href=""http://socialtakeover.info/"" rel=""nofollow""> Scott Isbell</a>","isbelltwinks2",165,TRUE,FALSE,NA,NA
181905,8663,"RT @Ricky_Vaughn99: Campaigns lower expectations in Iowa, brace for Trump win https://t.co/1KzNkrRQSM",FALSE,0,NA,"2016-01-30 19:07:12",FALSE,NA,693510793128730624,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PetePetretich",24,TRUE,FALSE,NA,NA
212922,12922,"RT @realDonaldTrump: ""Donald Trump retains national lead in new ABC News/WaPo poll with 37%: https://t.co/xPjA3TBbTa"" https://t.co/6Uaecpwq…",FALSE,0,NA,"2016-01-26 17:25:05",FALSE,NA,692035542448521216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","poodlelove55",1617,TRUE,FALSE,NA,NA
43000,2048,"RT @slaptvdotcom: Pornstars answered Donald Trump, Charlie Sheen or Bill Cosby in a game of F*ck Marry Kill
https://t.co/4rRJ4KRH16 https:/…",FALSE,0,NA,"2016-02-09 22:12:53",FALSE,NA,697181402018631680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lightscameralv",5,TRUE,FALSE,NA,NA
231245,31245,"Race For The GOP Nomination All About Donald Trump, Ted Cruz, And A Panicking GOP https://t.co/GhENnDNp5F",FALSE,0,NA,"2016-01-26 14:56:22",FALSE,NA,691998118133370880,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","madanabhat",0,FALSE,FALSE,NA,NA
60304,2872,"How to Make Extra-Presidential Excuses Just Like Donald Trump https://t.co/vhSIpr3pfA",FALSE,0,NA,"2016-02-09 22:06:37",FALSE,NA,697179821810413568,NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","rahmi_suci",0,FALSE,FALSE,NA,NA
128780,6133,"RT @FallonTonight: Donald Trump sounded pretty humble during his concession speech in Iowa. #FallonTonight https://t.co/1sXgo2sFXq",FALSE,0,NA,"2016-02-04 04:55:01",FALSE,NA,695108272588660736,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChristinaSketch",463,TRUE,FALSE,NA,NA
138124,6578,"RT @NYDailyNews: Adele to Donald Trump: Stop playing my songs at your rallies! https://t.co/oq6f85W9su https://t.co/ma2Tis3sqQ",FALSE,0,NA,"2016-02-02 10:16:19",FALSE,NA,694464356118036480,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Babatun77437466",38,TRUE,FALSE,NA,NA
48788,2324,"RT @jenstatsky: I'm worried people are letting Donald Trump get away with saying all these insane things just because he's so fucking hot.",FALSE,0,NA,"2016-02-09 00:07:18",FALSE,NA,696847806716182528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","anadelmeow",614,TRUE,FALSE,NA,NA
74818,3563,"RT @LindaSuhler: <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>RALLY TODAY!
<ed><U+00A0><U+00BC><ed><U+00BE><U+0089>Donald Trump Tampa FL<ed><U+00A0><U+00BC><ed><U+00BE><U+0089>
7 pm EST
#Trump2016
#TrumpTrain<ed><U+00A0><U+00BD><ed><U+00BA><U+0082><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> 
#MakeAmericaGreatAgain
https://t.co/ewy95JBgdU…",FALSE,0,NA,"2016-02-13 00:30:14",FALSE,NA,698303131247980544,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dawngpsalm63",50,TRUE,FALSE,NA,NA
207494,9881,"Donald Trump skewered in Funny or Die film #Generalnews https://t.co/JKK6ooHRUM",FALSE,1,NA,"2016-02-10 22:38:46",FALSE,NA,697550301457469440,NA,"<a href=""http://www.forcetweet.nl"" rel=""nofollow"">ForceTweet</a>","General_News_",0,FALSE,FALSE,NA,NA
